uk_airdate,episode,series,round,viewers_7day,channels_rank,baker_id,contestant,age,gender,hometown,occupation,tech_rank_scaled,sig_sum,showstopper_sum,tech_rank,n_remaining,series_winner,eliminated_round,signature_bake,signature_flavor,signature_looks,first_half_review,showstopper_bake,showstopper_flavor,showstopper_looks,second_half_review,star_baker,eliminated,sig_ss_sum
NA,11.9,11,9,NA,NA,11.Matty,Matty,28,M,Cambridgeshire,PE and science teacher,1,1,-1,2,4,1,10,-1,1,1,NA,-1,1,-1,-1,0,0,0
NA,11.9,11,9,NA,NA,11.Tasha,Tasha,27,F,Bristol,Children's charity participation officer,-3,2,0,4,4,0,9,1,1,0,NA,-1,1,0,-1,0,1,2
NA,11.10,11,10,NA,NA,11.Dan,Dan,42,M,Cheshire,Civil engineering resource planner,0,-1,0,2,3,0,10,-1,1,-1,-1,0,1,-1,NA,0,1,-1
NA,11.10,11,10,NA,NA,11.Josh,Josh,27,M,Leicestershire,Chemical biology post-doctoral research associate,3,3,0,1,3,0,10,1,1,1,1,0,0,0,NA,0,1,3
NA,11.10,11,10,NA,NA,11.Matty,Matty,28,M,Cambridgeshire,PE and science teacher,-3,0,2,3,3,1,10,1,0,-1,NA,1,1,0,NA,1,0,2
NA,12.1,12,1,NA,NA,12.Andy,Andy,NA,NA,NA,NA,-1.1999999999999997,1,1,8,11,0,5,-1,1,1,NA,-1,1,1,NA,0,0,2
NA,12.1,12,1,NA,NA,12.Christiaan,Christiaan,NA,NA,NA,NA,2.4000000000000004,-1,-1,2,11,0,10,-1,-1,1,-1,-1,-1,1,-1,0,0,-2
NA,12.1,12,1,NA,NA,12.Dylan,Dylan,NA,NA,NA,NA,1.2000000000000002,1,3,4,11,0,10,-1,1,1,NA,1,1,1,NA,0,0,4
NA,12.1,12,1,NA,NA,12.Georgie,Georgie,NA,NA,NA,NA,3,0,2,1,11,1,10,0,1,-1,1,0,1,1,1,0,0,2
NA,12.1,12,1,NA,NA,12.Gill,Gill,NA,NA,NA,NA,0,1,3,6,11,0,9,1,1,-1,NA,1,1,1,NA,0,0,4
NA,12.1,12,1,NA,NA,12.Hazel,Hazel,NA,NA,NA,NA,-2.4000000000000004,-1,-1,10,11,0,2,-1,0,0,-1,-1,1,-1,-1,0,0,-2
NA,12.1,12,1,NA,NA,12.Illiyin,Illiyin,NA,NA,NA,NA,-0.5999999999999999,3,2,7,11,0,8,1,1,1,NA,1,1,0,NA,0,0,5
NA,12.1,12,1,NA,NA,12.John,John,NA,NA,NA,NA,1.7999999999999998,2,3,3,11,0,3,1,1,0,1,1,1,1,1,1,0,5
NA,12.1,12,1,NA,NA,12.Mike,Mike,NA,NA,NA,NA,-3,0,3,11,11,0,4,0,1,-1,-1,1,1,1,NA,0,0,3
NA,12.1,12,1,NA,NA,12.Nelly,Nelly,NA,NA,NA,NA,0.5999999999999999,2,2,5,11,0,6,1,1,0,NA,1,1,0,NA,0,0,4
NA,12.1,12,1,NA,NA,12.Sumayah,Sumayah,NA,NA,NA,NA,-1.8000000000000003,3,3,9,11,0,7,1,1,1,NA,1,1,1,1,0,0,6
NA,12.2,12,2,NA,NA,12.Andy,Andy,NA,NA,NA,NA,-2.4000000000000004,3,2,10,11,0,5,1,1,1,NA,1,1,0,NA,0,0,5
NA,12.2,12,2,NA,NA,12.Christiaan,Christiaan,NA,NA,NA,NA,0,2,3,6,11,0,10,1,1,0,NA,1,1,1,1,0,0,5
NA,12.2,12,2,NA,NA,12.Dylan,Dylan,NA,NA,NA,NA,-3,3,3,11,11,0,10,1,1,1,NA,1,1,1,NA,0,0,6
NA,12.2,12,2,NA,NA,12.Georgie,Georgie,NA,NA,NA,NA,-1.8000000000000003,-2,-1,9,11,1,10,-1,0,-1,-1,-1,1,-1,-1,0,0,-3
NA,12.2,12,2,NA,NA,12.Gill,Gill,NA,NA,NA,NA,1.2000000000000002,3,3,4,11,0,9,1,1,1,NA,1,1,1,NA,0,0,6
NA,12.2,12,2,NA,NA,12.Hazel,Hazel,NA,NA,NA,NA,0.5999999999999999,-3,-1,5,11,0,2,-1,-1,-1,-1,-1,0,0,-1,0,1,-4
NA,12.2,12,2,NA,NA,12.Illiyin,Illiyin,NA,NA,NA,NA,-1.1999999999999997,1,1,8,11,0,8,0,1,0,-1,0,1,0,-1,0,0,2
NA,12.2,12,2,NA,NA,12.John,John,NA,NA,NA,NA,2.4000000000000004,2,1,2,11,0,3,0,1,1,1,0,1,0,NA,0,0,3
NA,12.2,12,2,NA,NA,12.Mike,Mike,NA,NA,NA,NA,3,2,1,1,11,0,4,1,1,0,NA,-1,1,1,NA,0,0,3
NA,12.2,12,2,NA,NA,12.Nelly,Nelly,NA,NA,NA,NA,-0.5999999999999999,1,3,7,11,0,6,1,1,-1,NA,1,1,1,NA,0,0,4
NA,12.2,12,2,NA,NA,12.Sumayah,Sumayah,NA,NA,NA,NA,1.7999999999999998,3,3,3,11,0,7,1,1,1,1,1,1,1,1,1,0,6
NA,12.3,12,3,NA,NA,12.Andy,Andy,NA,NA,NA,NA,1.6666666666666667,3,-2,3,10,0,5,1,1,1,NA,0,-1,-1,-1,0,0,1
NA,12.3,12,3,NA,NA,12.Christiaan,Christiaan,NA,NA,NA,NA,-1.6666666666666667,3,0,8,10,0,10,1,1,1,NA,-1,1,0,NA,0,0,3
NA,12.3,12,3,NA,NA,12.Dylan,Dylan,NA,NA,NA,NA,-3,3,3,10,10,0,10,1,1,1,NA,1,1,1,1,1,0,6
NA,12.3,12,3,NA,NA,12.Georgie,Georgie,NA,NA,NA,NA,-0.9999999999999998,3,3,7,10,1,10,1,1,1,NA,1,1,1,1,0,0,6
NA,12.3,12,3,NA,NA,12.Gill,Gill,NA,NA,NA,NA,0.3333333333333335,3,2,5,10,0,9,1,1,1,NA,0,1,1,NA,0,0,5
NA,12.3,12,3,NA,NA,12.Illiyin,Illiyin,NA,NA,NA,NA,1,2,3,4,10,0,8,1,1,0,NA,1,1,1,NA,0,0,5
NA,12.3,12,3,NA,NA,12.John,John,NA,NA,NA,NA,-2.333333333333333,1,2,9,10,0,3,-1,1,1,-1,0,1,1,-1,0,1,3
NA,12.3,12,3,NA,NA,12.Mike,Mike,NA,NA,NA,NA,-0.3333333333333335,2,-1,6,10,0,4,0,1,1,NA,-1,-1,1,NA,0,0,1
NA,12.3,12,3,NA,NA,12.Nelly,Nelly,NA,NA,NA,NA,3,3,3,1,10,0,6,1,1,1,1,1,1,1,1,0,0,6
NA,12.3,12,3,NA,NA,12.Sumayah,Sumayah,NA,NA,NA,NA,2.3333333333333335,0,1,2,10,0,7,-1,1,0,NA,0,0,1,NA,0,0,1
NA,12.4,12,4,NA,NA,12.Andy,Andy,NA,NA,NA,NA,-3,3,2,9,9,0,5,1,1,1,NA,0,1,1,NA,0,0,5
NA,12.4,12,4,NA,NA,12.Christiaan,Christiaan,NA,NA,NA,NA,2.25,3,1,2,9,0,10,1,1,1,1,-1,1,1,NA,0,0,4
NA,12.4,12,4,NA,NA,12.Dylan,Dylan,NA,NA,NA,NA,0,2,2,5,9,0,10,1,1,0,1,1,1,0,1,0,0,4
NA,12.4,12,4,NA,NA,12.Georgie,Georgie,NA,NA,NA,NA,3,3,2,1,9,1,10,1,1,1,1,1,1,0,1,1,0,5
NA,12.4,12,4,NA,NA,12.Gill,Gill,NA,NA,NA,NA,-2.25,3,2,8,9,0,9,1,1,1,NA,0,1,1,NA,0,0,5
NA,12.4,12,4,NA,NA,12.Illiyin,Illiyin,NA,NA,NA,NA,0.75,3,0,4,9,0,8,1,1,1,NA,1,0,-1,NA,0,0,3
NA,12.4,12,4,NA,NA,12.Mike,Mike,NA,NA,NA,NA,-1.5,0,0,7,9,0,4,-1,1,0,-1,-1,0,1,-1,0,1,0
NA,12.4,12,4,NA,NA,12.Nelly,Nelly,NA,NA,NA,NA,-0.75,1,3,6,9,0,6,-1,1,1,-1,1,1,1,NA,0,0,4
NA,12.4,12,4,NA,NA,12.Sumayah,Sumayah,NA,NA,NA,NA,1.5,1,-2,3,9,0,7,-1,1,1,NA,-1,-1,0,-1,0,0,-1
NA,12.5,12,5,NA,NA,12.Andy,Andy,NA,NA,NA,NA,-2.1428571428571423,-1,-1,7,8,0,5,-1,1,-1,NA,0,0,-1,-1,0,1,-2
NA,12.5,12,5,NA,NA,12.Christiaan,Christiaan,NA,NA,NA,NA,2.142857142857143,-1,1,2,8,0,10,-1,0,0,NA,-1,1,1,NA,0,0,0
NA,12.5,12,5,NA,NA,12.Dylan,Dylan,NA,NA,NA,NA,3,1,1,1,8,0,10,1,-1,1,NA,-1,1,1,NA,0,0,2
NA,12.5,12,5,NA,NA,12.Georgie,Georgie,NA,NA,NA,NA,-1.2857142857142858,3,0,6,8,1,10,1,1,1,NA,-1,1,0,NA,0,0,3
NA,12.5,12,5,NA,NA,12.Gill,Gill,NA,NA,NA,NA,-3,3,3,8,8,0,9,1,1,1,NA,1,1,1,1,1,0,6
NA,12.5,12,5,NA,NA,12.Illiyin,Illiyin,NA,NA,NA,NA,-0.4285714285714284,-2,2,5,8,0,8,-1,-1,0,NA,1,1,0,-1,0,0,0
NA,12.5,12,5,NA,NA,12.Nelly,Nelly,NA,NA,NA,NA,1.2857142857142858,-1,1,3,8,0,6,-1,1,-1,NA,-1,1,1,NA,0,0,0
NA,12.5,12,5,NA,NA,12.Sumayah,Sumayah,NA,NA,NA,NA,0.4285714285714287,1,2,4,8,0,7,-1,1,1,NA,0,1,1,1,0,0,3
NA,12.6,12,6,NA,NA,12.Christiaan,Christiaan,NA,NA,NA,NA,-2,3,3,6,7,0,10,1,1,1,NA,1,1,1,NA,0,0,6
NA,12.6,12,6,NA,NA,12.Dylan,Dylan,NA,NA,NA,NA,0,1,0,4,7,0,10,-1,1,1,NA,0,1,-1,-1,0,0,1
NA,12.6,12,6,NA,NA,12.Georgie,Georgie,NA,NA,NA,NA,2,-3,3,2,7,1,10,-1,-1,-1,NA,1,1,1,NA,0,0,0
NA,12.6,12,6,NA,NA,12.Gill,Gill,NA,NA,NA,NA,-3,3,3,7,7,0,9,1,1,1,NA,1,1,1,1,0,0,6
NA,12.6,12,6,NA,NA,12.Illiyin,Illiyin,NA,NA,NA,NA,3,-1,3,1,7,0,8,-1,1,-1,NA,1,1,1,NA,0,0,2
NA,12.6,12,6,NA,NA,12.Nelly,Nelly,NA,NA,NA,NA,-0.9999999999999998,2,-1,5,7,0,6,1,1,0,NA,-1,-1,1,-1,0,1,1
NA,12.6,12,6,NA,NA,12.Sumayah,Sumayah,NA,NA,NA,NA,1,1,3,3,7,0,7,1,-1,1,NA,1,1,1,1,1,0,4
NA,12.7,12,7,NA,NA,12.Christiaan,Christiaan,NA,NA,NA,NA,0.5999999999999999,0,2,3,6,0,10,0,-1,1,-1,0,1,1,NA,0,0,2
NA,12.7,12,7,NA,NA,12.Dylan,Dylan,NA,NA,NA,NA,3,3,3,1,6,0,10,1,1,1,1,1,1,1,1,1,0,6
NA,12.7,12,7,NA,NA,12.Georgie,Georgie,NA,NA,NA,NA,1.7999999999999998,1,3,2,6,1,10,0,1,0,1,1,1,1,1,0,0,4
NA,12.7,12,7,NA,NA,12.Gill,Gill,NA,NA,NA,NA,-0.5999999999999999,0,3,4,6,0,9,0,-1,1,-1,1,1,1,-1,0,0,3
NA,12.7,12,7,NA,NA,12.Illiyin,Illiyin,NA,NA,NA,NA,-1.8000000000000003,0,3,5,6,0,8,0,1,-1,-1,1,1,1,-1,0,0,3
NA,12.7,12,7,NA,NA,12.Sumayah,Sumayah,NA,NA,NA,NA,-3,1,-1,6,6,0,7,0,0,1,-1,0,-1,0,-1,0,1,0
NA,12.8,12,8,NA,NA,12.Christiaan,Christiaan,NA,NA,NA,NA,1.5,3,0,2,5,0,10,1,1,1,1,1,-1,0,-1,0,0,3
NA,12.8,12,8,NA,NA,12.Dylan,Dylan,NA,NA,NA,NA,0,3,2,3,5,0,10,1,1,1,1,1,0,1,1,0,0,5
NA,12.8,12,8,NA,NA,12.Georgie,Georgie,NA,NA,NA,NA,3,2,3,1,5,1,10,0,1,1,1,1,1,1,1,1,0,5
NA,12.8,12,8,NA,NA,12.Gill,Gill,NA,NA,NA,NA,-3,1,2,5,5,0,9,0,1,0,-1,0,1,1,-1,0,0,3
NA,12.8,12,8,NA,NA,12.Illiyin,Illiyin,NA,NA,NA,NA,-1.5,1,-1,4,5,0,8,0,1,0,-1,-1,1,-1,-1,0,1,0
NA,12.9,12,9,NA,NA,12.Christiaan,Christiaan,NA,NA,NA,NA,-0.9999999999999998,2,3,3,4,0,10,0,1,1,1,1,1,1,1,1,0,5
NA,12.9,12,9,NA,NA,12.Dylan,Dylan,NA,NA,NA,NA,3,-2,2,1,4,0,10,-1,0,-1,NA,0,1,1,1,0,0,0
NA,12.9,12,9,NA,NA,12.Georgie,Georgie,NA,NA,NA,NA,-3,1,3,4,4,1,10,-1,1,1,NA,1,1,1,-1,0,0,4
NA,12.9,12,9,NA,NA,12.Gill,Gill,NA,NA,NA,NA,1,0,3,2,4,0,9,-1,1,0,NA,1,1,1,-1,0,1,3
NA,12.10,12,10,NA,NA,12.Christiaan,Christiaan,NA,NA,NA,NA,3,2,0,1,3,0,10,0,1,1,NA,-1,0,1,NA,0,1,2
NA,12.10,12,10,NA,NA,12.Dylan,Dylan,NA,NA,NA,NA,-3,-3,0,3,3,0,10,-1,-1,-1,NA,-1,1,0,NA,0,1,-3
NA,12.10,12,10,NA,NA,12.Georgie,Georgie,NA,NA,NA,NA,0,0,3,2,3,1,10,0,1,-1,NA,1,1,1,NA,1,0,3
NA,13.1,13,1,NA,NA,13.Aaron,Aaron,NA,NA,NA,NA,1.3636363636363638,3,-2,4,12,0,10,1,1,1,NA,0,-1,-1,NA,0,0,1
NA,13.1,13,1,NA,NA,13.Hassan,Hassan,NA,NA,NA,NA,-1.9090909090909094,0,0,10,12,0,1,0,1,-1,-1,1,0,-1,-1,0,1,0
NA,13.1,13,1,NA,NA,13.Iain,Iain,NA,NA,NA,NA,-0.8181818181818181,2,2,8,12,0,8,0,1,1,NA,0,1,1,NA,0,0,4
NA,13.1,13,1,NA,NA,13.Jasmine,Jasmine,NA,NA,NA,NA,-1.3636363636363638,1,1,9,12,1,10,-1,1,1,NA,0,1,0,NA,0,0,2
NA,13.1,13,1,NA,NA,13.Jessika,Jessika,NA,NA,NA,NA,2.454545454545454,0,3,2,12,0,4,-1,1,0,NA,1,1,1,1,0,0,3
NA,13.1,13,1,NA,NA,13.Leighton,Leighton,NA,NA,NA,NA,0.2727272727272728,1,-1,6,12,0,2,-1,1,1,-1,-1,1,-1,-1,0,0,0
NA,13.1,13,1,NA,NA,13.Lesley,Lesley,NA,NA,NA,NA,0.8181818181818181,1,3,5,12,0,7,1,1,-1,NA,1,1,1,NA,0,0,4
NA,13.1,13,1,NA,NA,13.Nadia,Nadia,NA,NA,NA,NA,-0.2727272727272725,-2,1,7,12,0,5,0,-1,-1,NA,-1,1,1,NA,0,0,-1
NA,13.1,13,1,NA,NA,13.Nataliia,Nataliia,NA,NA,NA,NA,1.9090909090909092,1,3,3,12,0,6,-1,1,1,1,1,1,1,1,1,0,4
NA,13.1,13,1,NA,NA,13.Pui Man,Pui Man,NA,NA,NA,NA,-2.454545454545454,2,0,11,12,0,3,0,1,1,NA,0,1,-1,NA,0,0,2
NA,13.1,13,1,NA,NA,13.Toby,Toby,NA,NA,NA,NA,3,-1,-1,1,12,0,9,-1,1,-1,NA,-1,1,-1,-1,0,0,-2
NA,13.1,13,1,NA,NA,13.Tom,Tom,NA,NA,NA,NA,-3,3,3,12,12,0,10,1,1,1,NA,1,1,1,1,0,0,6
NA,13.2,13,2,NA,NA,13.Aaron,Aaron,NA,NA,NA,NA,-1.1999999999999997,3,1,8,11,0,10,1,1,1,NA,1,1,-1,-1,0,0,4
NA,13.2,13,2,NA,NA,13.Iain,Iain,NA,NA,NA,NA,0.5999999999999999,0,2,5,11,0,8,0,1,-1,NA,0,1,1,NA,0,0,2
NA,13.2,13,2,NA,NA,13.Jasmine,Jasmine,NA,NA,NA,NA,1.2000000000000002,1,3,4,11,1,10,-1,1,1,1,1,1,1,1,0,0,4
NA,13.2,13,2,NA,NA,13.Jessika,Jessika,NA,NA,NA,NA,-0.5999999999999999,1,2,7,11,0,4,-1,1,1,NA,0,1,1,NA,0,0,3
NA,13.2,13,2,NA,NA,13.Leighton,Leighton,NA,NA,NA,NA,-2.4000000000000004,3,0,10,11,0,2,1,1,1,NA,0,1,-1,-1,0,1,3
NA,13.2,13,2,NA,NA,13.Lesley,Lesley,NA,NA,NA,NA,-1.8000000000000003,-2,3,9,11,0,7,-1,-1,0,NA,1,1,1,NA,0,0,1
NA,13.2,13,2,NA,NA,13.Nadia,Nadia,NA,NA,NA,NA,2.4000000000000004,-1,3,2,11,0,5,-1,-1,1,NA,1,1,1,NA,0,0,2
NA,13.2,13,2,NA,NA,13.Nataliia,Nataliia,NA,NA,NA,NA,1.7999999999999998,-1,-1,3,11,0,6,-1,1,-1,NA,0,0,-1,NA,0,0,-2
NA,13.2,13,2,NA,NA,13.Pui Man,Pui Man,NA,NA,NA,NA,-3,-2,3,11,11,0,3,-1,-1,0,-1,1,1,1,-1,0,0,1
NA,13.2,13,2,NA,NA,13.Toby,Toby,NA,NA,NA,NA,3,-1,-1,1,11,0,9,0,-1,0,NA,-1,-1,1,-1,0,0,-2
NA,13.2,13,2,NA,NA,13.Tom,Tom,NA,NA,NA,NA,0,1,3,6,11,0,10,-1,1,1,1,1,1,1,1,1,0,4
NA,13.3,13,3,NA,NA,13.Aaron,Aaron,NA,NA,NA,NA,1.6666666666666667,-1,3,3,10,0,10,-1,1,-1,NA,1,1,1,1,0,0,2
NA,13.3,13,3,NA,NA,13.Iain,Iain,NA,NA,NA,NA,-0.3333333333333335,2,-3,6,10,0,8,0,1,1,NA,-1,-1,-1,-1,0,0,-1
NA,13.3,13,3,NA,NA,13.Jasmine,Jasmine,NA,NA,NA,NA,3,2,3,1,10,1,10,0,1,1,1,1,1,1,1,1,0,5
NA,13.3,13,3,NA,NA,13.Jessika,Jessika,NA,NA,NA,NA,-0.9999999999999998,3,0,7,10,0,4,1,1,1,NA,1,-1,0,NA,0,0,3
NA,13.3,13,3,NA,NA,13.Lesley,Lesley,NA,NA,NA,NA,-2.333333333333333,2,3,9,10,0,7,1,0,1,NA,1,1,1,NA,0,0,5
NA,13.3,13,3,NA,NA,13.Nadia,Nadia,NA,NA,NA,NA,2.3333333333333335,-1,3,2,10,0,5,-1,1,-1,1,1,1,1,1,0,0,2
NA,13.3,13,3,NA,NA,13.Nataliia,Nataliia,NA,NA,NA,NA,-1.6666666666666667,-1,0,8,10,0,6,-1,-1,1,-1,-1,1,0,-1,0,0,-1
NA,13.3,13,3,NA,NA,13.Pui Man,Pui Man,NA,NA,NA,NA,-3,-3,2,10,10,0,3,-1,-1,-1,-1,1,1,0,-1,0,1,-1
NA,13.3,13,3,NA,NA,13.Toby,Toby,NA,NA,NA,NA,1,1,1,4,10,0,9,0,0,1,NA,-1,1,1,NA,0,0,2
NA,13.3,13,3,NA,NA,13.Tom,Tom,NA,NA,NA,NA,0.3333333333333335,2,3,5,10,0,10,0,1,1,NA,1,1,1,1,0,0,5
NA,13.4,13,4,NA,NA,13.Aaron,Aaron,NA,NA,NA,NA,2.25,3,0,2,9,0,10,1,1,1,1,0,1,-1,NA,0,0,3
NA,13.4,13,4,NA,NA,13.Iain,Iain,NA,NA,NA,NA,1.5,0,-1,3,9,0,8,-1,0,1,NA,0,0,-1,-1,0,0,-1
NA,13.4,13,4,NA,NA,13.Jasmine,Jasmine,NA,NA,NA,NA,3,3,3,1,9,1,10,1,1,1,1,1,1,1,1,1,0,6
NA,13.4,13,4,NA,NA,13.Jessika,Jessika,NA,NA,NA,NA,-1.5,1,-3,7,9,0,4,-1,1,1,-1,-1,-1,-1,-1,0,1,-2
NA,13.4,13,4,NA,NA,13.Lesley,Lesley,NA,NA,NA,NA,0,-3,3,5,9,0,7,-1,-1,-1,NA,1,1,1,NA,0,0,0
NA,13.4,13,4,NA,NA,13.Nadia,Nadia,NA,NA,NA,NA,-3,-2,2,9,9,0,5,0,-1,-1,-1,0,1,1,NA,0,0,0
NA,13.4,13,4,NA,NA,13.Nataliia,Nataliia,NA,NA,NA,NA,-2.25,-3,3,8,9,0,6,-1,-1,-1,-1,1,1,1,NA,0,0,0
NA,13.4,13,4,NA,NA,13.Toby,Toby,NA,NA,NA,NA,0.75,2,1,4,9,0,9,1,0,1,1,1,1,-1,1,0,0,3
NA,13.4,13,4,NA,NA,13.Tom,Tom,NA,NA,NA,NA,-0.75,3,3,6,9,0,10,1,1,1,NA,1,1,1,1,0,0,6
NA,13.5,13,5,NA,NA,13.Aaron,Aaron,NA,NA,NA,NA,1.2857142857142858,2,3,3,8,0,10,0,1,1,NA,1,1,1,1,1,0,5
NA,13.5,13,5,NA,NA,13.Iain,Iain,NA,NA,NA,NA,-2.1428571428571423,3,3,7,8,0,8,1,1,1,NA,1,1,1,NA,0,0,6
NA,13.5,13,5,NA,NA,13.Jasmine,Jasmine,NA,NA,NA,NA,2.142857142857143,1,3,2,8,1,10,-1,1,1,NA,1,1,1,1,0,0,4
NA,13.5,13,5,NA,NA,13.Lesley,Lesley,NA,NA,NA,NA,3,0,2,1,8,0,7,-1,1,0,NA,0,1,1,1,0,0,2
NA,13.5,13,5,NA,NA,13.Nadia,Nadia,NA,NA,NA,NA,-3,0,1,8,8,0,5,-1,1,0,NA,1,1,-1,-1,0,1,1
NA,13.5,13,5,NA,NA,13.Nataliia,Nataliia,NA,NA,NA,NA,-1.2857142857142858,1,3,6,8,0,6,-1,1,1,NA,1,1,1,NA,0,0,4
NA,13.5,13,5,NA,NA,13.Toby,Toby,NA,NA,NA,NA,-0.4285714285714284,-1,-1,5,8,0,9,-1,1,-1,NA,-1,-1,1,-1,0,0,-2
NA,13.5,13,5,NA,NA,13.Tom,Tom,NA,NA,NA,NA,0.4285714285714287,3,2,4,8,0,10,1,1,1,NA,0,1,1,NA,0,0,5
NA,13.6,13,6,NA,NA,13.Aaron,Aaron,NA,NA,NA,NA,-3,3,0,7,7,0,10,1,1,1,NA,0,0,0,-1,0,0,3
NA,13.6,13,6,NA,NA,13.Iain,Iain,NA,NA,NA,NA,2,-1,2,2,7,0,8,0,-1,0,NA,1,0,1,NA,0,0,1
NA,13.6,13,6,NA,NA,13.Jasmine,Jasmine,NA,NA,NA,NA,3,3,2,1,7,1,10,1,1,1,NA,1,0,1,1,1,0,5
NA,13.6,13,6,NA,NA,13.Lesley,Lesley,NA,NA,NA,NA,1,2,1,3,7,0,7,0,1,1,NA,0,1,0,1,0,0,3
NA,13.6,13,6,NA,NA,13.Nataliia,Nataliia,NA,NA,NA,NA,-0.9999999999999998,0,0,5,7,0,6,-1,1,0,NA,-1,0,1,-1,0,1,0
NA,13.6,13,6,NA,NA,13.Toby,Toby,NA,NA,NA,NA,0,0,2,4,7,0,9,-1,1,0,NA,1,1,0,NA,0,0,2
NA,13.6,13,6,NA,NA,13.Tom,Tom,NA,NA,NA,NA,-2,0,3,6,7,0,10,-1,1,0,NA,1,1,1,NA,0,0,3
NA,13.7,13,7,NA,NA,13.Aaron,Aaron,NA,NA,NA,NA,1.7999999999999998,1,0,2,6,0,10,1,1,-1,NA,-1,0,1,NA,0,0,1
NA,13.7,13,7,NA,NA,13.Iain,Iain,NA,NA,NA,NA,3,2,0,1,6,0,8,0,1,1,NA,0,-1,1,-1,0,0,2
NA,13.7,13,7,NA,NA,13.Jasmine,Jasmine,NA,NA,NA,NA,-0.5999999999999999,3,3,4,6,1,10,1,1,1,NA,1,1,1,1,0,0,6
NA,13.7,13,7,NA,NA,13.Lesley,Lesley,NA,NA,NA,NA,-3,-1,2,6,6,0,7,-1,1,-1,NA,0,1,1,-1,0,1,1
NA,13.7,13,7,NA,NA,13.Toby,Toby,NA,NA,NA,NA,0.5999999999999999,3,3,3,6,0,9,1,1,1,NA,1,1,1,1,1,0,6
NA,13.7,13,7,NA,NA,13.Tom,Tom,NA,NA,NA,NA,-1.8000000000000003,1,3,5,6,0,10,-1,1,1,NA,1,1,1,NA,0,0,4
NA,13.8,13,8,NA,NA,13.Aaron,Aaron,NA,NA,NA,NA,-3,3,1,5,5,0,10,1,1,1,NA,-1,1,1,1,0,0,4
NA,13.8,13,8,NA,NA,13.Iain,Iain,NA,NA,NA,NA,1.5,0,-1,2,5,0,8,1,-1,0,NA,-1,-1,1,-1,0,1,-1
NA,13.8,13,8,NA,NA,13.Jasmine,Jasmine,NA,NA,NA,NA,-1.5,3,3,4,5,1,10,1,1,1,NA,1,1,1,1,1,0,6
NA,13.8,13,8,NA,NA,13.Toby,Toby,NA,NA,NA,NA,0,1,0,3,5,0,9,1,-1,1,NA,-1,1,0,NA,0,0,1
NA,13.8,13,8,NA,NA,13.Tom,Tom,NA,NA,NA,NA,3,0,-1,1,5,0,10,0,-1,1,NA,-1,-1,1,-1,0,0,-1
NA,13.9,13,9,NA,NA,13.Aaron,Aaron,NA,NA,NA,NA,-0.9999999999999998,2,0,3,4,0,10,1,0,1,NA,0,1,-1,-1,0,0,2
NA,13.9,13,9,NA,NA,13.Jasmine,Jasmine,NA,NA,NA,NA,3,3,2,1,4,1,10,1,1,1,NA,1,0,1,1,1,0,5
NA,13.9,13,9,NA,NA,13.Toby,Toby,NA,NA,NA,NA,-3,1,2,4,4,0,9,-1,1,1,NA,1,0,1,-1,0,1,3
NA,13.9,13,9,NA,NA,13.Tom,Tom,NA,NA,NA,NA,1,0,-1,2,4,0,10,-1,1,0,NA,-1,1,-1,-1,0,0,-1
NA,13.10,13,10,NA,NA,13.Aaron,Aaron,NA,NA,NA,NA,0,0,-1,2,3,0,10,-1,1,0,NA,-1,0,0,-1,0,1,-1
NA,13.10,13,10,NA,NA,13.Jasmine,Jasmine,NA,NA,NA,NA,-3,1,3,3,3,1,10,1,1,-1,NA,1,1,1,1,1,0,4
NA,13.10,13,10,NA,NA,13.Tom,Tom,NA,NA,NA,NA,3,1,3,1,3,0,10,-1,1,1,NA,1,1,1,1,0,1,4
